Year,Month,Day,Hours (UTC),Water Level (m)
2016,7,20,2,NaN
2016,7,20,3,NaN
2016,7,20,4,NaN
2016,7,20,5,NaN
2016,7,20,6,NaN
2016,7,20,7,NaN
2016,7,20,8,NaN
2016,7,20,9,NaN
2016,7,20,10,NaN
2016,7,20,11,NaN
2016,7,20,12,NaN
2016,7,20,13,NaN
2016,7,20,14,NaN
2016,7,20,15,NaN
2016,7,20,16,NaN
2016,7,20,17,NaN
2016,7,20,18,NaN
2016,7,20,19,NaN
2016,7,20,20,NaN
2016,7,20,21,NaN
2016,7,20,22,NaN
2016,7,20,23,NaN
2016,7,21,0,NaN
2016,7,21,1,NaN
2016,7,21,2,NaN
2016,7,21,3,NaN
2016,7,21,4,NaN
2016,7,21,5,NaN
2016,7,21,6,NaN
2016,7,21,7,NaN
2016,7,21,8,NaN
2016,7,21,9,NaN
2016,7,21,10,NaN
2016,7,21,11,NaN
2016,7,21,12,NaN
2016,7,21,13,NaN
2016,7,21,14,NaN
2016,7,21,15,NaN
2016,7,21,16,NaN
2016,7,21,17,NaN
2016,7,21,18,NaN
2016,7,21,19,NaN
2016,7,21,20,NaN
2016,7,21,21,NaN
2016,7,21,22,NaN
2016,7,21,23,NaN
2016,7,22,0,NaN
2016,7,22,1,NaN
2016,7,22,2,NaN
2016,7,22,3,NaN
2016,7,22,4,NaN
2016,7,22,5,NaN
2016,7,22,6,NaN
2016,7,22,7,NaN
2016,7,22,8,NaN
2016,7,22,9,NaN
2016,7,22,10,NaN
2016,7,22,11,NaN
2016,7,22,12,NaN
2016,7,22,13,NaN
2016,7,22,14,NaN
2016,7,22,15,NaN
2016,7,22,16,NaN
2016,7,22,17,NaN
2016,7,22,18,NaN
2016,7,22,19,NaN
2016,7,22,20,NaN
2016,7,22,21,NaN
2016,7,22,22,NaN
2016,7,22,23,NaN
2016,7,23,0,NaN
2016,7,23,1,NaN
2016,7,23,2,NaN
2016,7,23,3,NaN
2016,7,23,4,NaN
2016,7,23,5,NaN
2016,7,23,6,NaN
2016,7,23,7,NaN
2016,7,23,8,NaN
2016,7,23,9,NaN
2016,7,23,10,NaN
2016,7,23,11,NaN
2016,7,23,12,NaN
2016,7,23,13,NaN
2016,7,23,14,NaN
2016,7,23,15,NaN
2016,7,23,16,NaN
2016,7,23,17,NaN
2016,7,23,18,NaN
2016,7,23,19,NaN
2016,7,23,20,NaN
2016,7,23,21,NaN
2016,7,23,22,NaN
2016,7,23,23,NaN
2016,7,24,0,NaN
2016,7,24,1,NaN
2016,7,24,2,NaN
2016,7,24,3,NaN
2016,7,24,4,NaN
2016,7,24,5,NaN
2016,7,24,6,NaN
2016,7,24,7,NaN
2016,7,24,8,NaN
2016,7,24,9,NaN
2016,7,24,10,NaN
2016,7,24,11,NaN
2016,7,24,12,NaN
2016,7,24,13,NaN
2016,7,24,14,NaN
2016,7,24,15,NaN
2016,7,24,16,NaN
2016,7,24,17,NaN
2016,7,24,18,NaN
2016,7,24,19,NaN
2016,7,24,20,NaN
2016,7,24,21,NaN
2016,7,24,22,NaN
2016,7,24,23,NaN
2016,7,25,0,NaN
2016,7,25,1,NaN
2016,7,25,2,NaN
2016,7,25,3,NaN
2016,7,25,4,NaN
2016,7,25,5,NaN
2016,7,25,6,NaN
2016,7,25,7,NaN
2016,7,25,8,NaN
2016,7,25,9,NaN
2016,7,25,10,NaN
2016,7,25,11,NaN
2016,7,25,12,NaN
2016,7,25,13,NaN
2016,7,25,14,NaN
2016,7,25,15,NaN
2016,7,25,16,NaN
2016,7,25,17,NaN
2016,7,25,18,NaN
2016,7,25,19,NaN
2016,7,25,20,NaN
2016,7,25,21,NaN
2016,7,25,22,NaN
2016,7,25,23,NaN
2016,7,26,0,NaN
2016,7,26,1,NaN
2016,7,26,2,NaN
2016,7,26,3,NaN
2016,7,26,4,NaN
2016,7,26,5,NaN
2016,7,26,6,NaN
2016,7,26,7,NaN
2016,7,26,8,NaN
2016,7,26,9,NaN
2016,7,26,10,NaN
2016,7,26,11,NaN
2016,7,26,12,NaN
2016,7,26,13,NaN
2016,7,26,14,NaN
2016,7,26,15,NaN
2016,7,26,16,NaN
2016,7,26,17,NaN
2016,7,26,18,NaN
2016,7,26,19,NaN
2016,7,26,20,NaN
2016,7,26,21,NaN
2016,7,26,22,NaN
2016,7,26,23,NaN
2016,7,27,0,NaN
2016,7,27,1,NaN
2016,7,27,2,NaN
2016,7,27,3,NaN
2016,7,27,4,NaN
2016,7,27,5,NaN
2016,7,27,6,NaN
2016,7,27,7,NaN
2016,7,27,8,NaN
2016,7,27,9,NaN
2016,7,27,10,NaN
2016,7,27,11,NaN
2016,7,27,12,NaN
2016,7,27,13,NaN
2016,7,27,14,NaN
2016,7,27,15,NaN
2016,7,27,16,NaN
2016,7,27,17,NaN
2016,7,27,18,NaN
2016,7,27,19,NaN
2016,7,27,20,NaN
2016,7,27,21,NaN
2016,7,27,22,NaN
2016,7,27,23,NaN
2016,7,28,0,NaN
2016,7,28,1,NaN
2016,7,28,2,NaN
2016,7,28,3,NaN
2016,7,28,4,NaN
2016,7,28,5,NaN
2016,7,28,6,NaN
2016,7,28,7,NaN
2016,7,28,8,NaN
2016,7,28,9,NaN
2016,7,28,10,NaN
2016,7,28,11,NaN
2016,7,28,12,NaN
2016,7,28,13,NaN
2016,7,28,14,NaN
2016,7,28,15,NaN
2016,7,28,16,NaN
2016,7,28,17,NaN
2016,7,28,18,NaN
2016,7,28,19,NaN
2016,7,28,20,NaN
2016,8,3,23,3.546043087
2016,8,4,0,3.549091086
2016,8,4,1,3.549091086
2016,8,4,2,3.552139086
2016,8,4,3,3.555187086
2016,8,4,4,3.558235086
2016,8,4,5,3.561283086
2016,8,4,6,3.561283086
2016,8,4,7,3.561283086
2016,8,4,8,3.561283086
2016,8,4,9,3.561283086
2016,8,4,10,3.564331086
2016,8,4,11,3.564331086
2016,8,4,12,3.564331086
2016,8,4,13,3.570427086
2016,8,4,14,3.570427086
2016,8,4,15,3.570427086
2016,8,4,16,3.573475086
2016,8,4,17,3.576523086
2016,8,4,18,3.579571085
2016,8,4,19,3.579571085
2016,8,4,20,3.582619085
2016,8,4,21,3.582619085
2016,8,4,22,3.585667085
2016,8,4,23,3.585667085
2016,8,5,0,3.588715085
2016,8,5,1,3.588715085
2016,8,5,2,3.591763085
2016,8,5,3,3.591763085
2016,8,5,4,3.594811085
2016,8,5,5,3.597859085
2016,8,5,6,3.597859085
2016,8,5,7,3.591763085
2016,8,5,8,3.585667085
2016,8,5,9,3.585667085
2016,8,5,10,3.588715085
2016,8,5,11,3.591763085
2016,8,5,12,3.600907085
2016,8,5,13,3.603955085
2016,8,5,14,3.610051084
2016,8,5,15,3.616147084
2016,8,5,16,3.613099084
2016,8,5,17,3.619195084
2016,8,5,18,3.622243084
2016,8,5,19,3.625291084
2016,8,5,20,3.628339084
2016,8,5,21,3.628339084
2016,8,5,22,3.634435084
2016,8,5,23,3.634435084
2016,8,6,0,3.637483084
2016,8,6,1,3.625291084
2016,8,6,2,3.616147084
2016,8,6,3,3.607003085
2016,8,6,4,3.603955085
2016,8,6,5,3.597859085
2016,8,6,6,3.591763085
2016,8,6,7,3.585667085
2016,8,6,8,3.582619085
2016,8,6,9,3.582619085
2016,8,6,10,3.588715085
2016,8,6,11,3.594811085
2016,8,6,12,3.600907085
2016,8,6,13,3.613099084
2016,8,6,14,3.613099084
2016,8,6,23,3.677107082
2016,8,7,0,3.671011083
2016,8,7,1,3.671011083
2016,8,7,2,3.671011083
2016,8,7,3,3.671011083
2016,8,7,4,3.674059082
2016,8,7,5,3.680155082
2016,8,7,6,3.680155082
2016,8,7,7,3.680155082
2016,8,7,8,3.677107082
2016,8,7,9,3.680155082
2016,8,7,10,3.683203082
2016,8,7,11,3.680155082
2016,8,7,12,3.683203082
2016,8,7,13,3.683203082
2016,8,7,14,3.686251082
2016,8,7,15,3.686251082
2016,8,7,16,3.689299082
2016,8,7,17,3.692347082
2016,8,7,18,3.707587081
2016,8,7,19,3.692149133
2016,8,7,21,3.705301862
2016,8,7,23,3.709686105
2016,8,8,1,3.709686105
2016,8,8,3,3.714070348
2016,8,8,5,3.714070348
2016,8,8,7,3.718454591
2016,8,8,9,3.722838834
2016,8,8,11,3.727223077
2016,8,8,13,3.727223077
2016,8,8,15,3.735991563
2016,8,8,17,3.735991563
2016,8,8,19,3.744760049
2016,8,8,21,3.749144292
2016,8,8,23,3.757912778
2016,8,9,1,3.762297021
2016,8,9,3,3.766681265
2016,8,9,5,3.775449751
2016,8,9,7,3.775449751
2016,8,9,9,3.779833994
2016,8,9,11,3.784218237
2016,8,9,13,3.792986723
2016,8,9,15,3.797370966
2016,8,9,17,3.806139452
2016,8,9,19,3.814907938
2016,8,9,21,3.819292181
2016,8,9,23,3.828060667
2016,8,10,1,3.836829154
2016,8,10,3,3.841213397
2016,8,10,5,3.854366126
2016,8,10,7,3.858750369
2016,8,10,9,3.863134612
2016,8,10,11,3.867518855
2016,8,10,13,3.880671584
2016,8,10,15,3.880671584
2016,8,10,17,3.88944007
2016,8,10,19,3.898208556
2016,8,10,21,3.906977042
2016,8,10,23,3.906977042
2016,8,11,1,3.911361286
2016,8,11,3,3.915745529
2016,8,11,5,3.920129772
2016,8,11,7,3.924514015
2016,8,11,9,3.924514015
2016,8,11,11,3.928898258
2016,8,11,13,3.928898258
2016,8,11,15,3.933282501
2016,8,11,17,3.937666744
2016,8,11,19,3.942050987
2016,8,11,21,3.942050987
2016,8,11,23,3.94643523
2016,8,12,1,3.94643523
2016,8,12,3,3.950819473
2016,8,12,5,3.955203716
2016,8,12,7,3.955203716
2016,8,12,9,3.959587959
2016,8,12,11,3.959587959
2016,8,12,13,3.968356445
2016,8,12,15,3.972740688
2016,8,12,17,3.977124931
2016,8,12,19,3.985893418
2016,8,12,21,3.985893418
2016,8,12,23,3.990277661
2016,8,13,1,3.994661904
2016,8,13,3,4.00343039
2016,8,13,5,4.012198876
2016,8,13,7,4.012198876
2016,8,13,9,4.016583119
2016,8,13,11,4.020967362
2016,8,13,13,4.020967362
2016,8,13,15,4.025351605
2016,8,13,17,4.029735848
2016,8,13,19,4.034120091
2016,8,13,21,4.038504334
2016,8,13,23,4.042888577
2016,8,14,1,4.038504334
2016,8,14,3,4.042888577
2016,8,14,5,4.04727282
2016,8,14,7,4.051657063
2016,8,14,9,4.056041306
2016,8,14,11,4.056041306
2016,8,14,13,4.06042555
2016,8,14,15,4.073578279
2016,8,14,17,4.082346765
2016,8,14,19,4.086731008
2016,8,14,21,4.086731008
2016,8,14,23,4.095499494
2016,8,15,1,4.099883737
2016,8,15,3,4.108652223
2016,8,15,5,4.108652223
2016,8,15,7,4.108652223
2016,8,15,9,4.113036466
2016,8,15,11,4.113036466
2016,8,15,13,4.117420709
2016,8,15,15,4.121804952
2016,8,15,17,4.130573439
2016,8,15,19,4.134957682
2016,8,15,21,4.139341925
2016,8,15,23,4.143726168
2016,8,16,1,4.143726168
2016,8,16,3,4.156878897
2016,8,16,5,4.156878897
2016,8,16,7,4.16126314
2016,8,16,9,4.156878897
2016,8,16,11,4.16126314
2016,8,16,13,4.16126314
2016,8,16,15,4.165647383
2016,8,16,17,4.165647383
2016,8,16,19,4.174415869
2016,8,16,21,4.174415869
2016,8,16,23,4.178800112
2016,8,17,1,4.178800112
2016,8,17,3,4.187568598
2016,8,17,5,4.191952841
2016,8,17,7,4.196337084
2016,8,17,9,4.196337084
2016,8,17,11,4.205105571
2016,8,17,13,4.209489814
2016,8,17,15,4.2182583
2016,8,17,17,4.227026786
2016,8,17,19,4.235795272
2016,8,17,21,4.244563758
2016,8,17,23,4.248948001
2016,8,18,1,4.257716487
2016,8,18,3,4.266484973
2016,8,18,5,4.275253459
2016,8,18,7,4.275253459
2016,8,18,9,4.279637703
2016,8,18,11,4.284021946
2016,8,18,13,4.292790432
2016,8,18,15,4.292790432
2016,8,18,17,4.297174675
2016,8,18,19,4.301558918
2016,8,18,21,4.301558918
2016,8,18,23,4.305943161
2016,8,19,1,4.310327404
2016,8,19,3,4.31909589
2016,8,19,5,4.323480133
2016,8,19,7,4.327864376
2016,8,19,9,4.327864376
2016,8,19,11,4.336632862
2016,8,19,13,4.345401348
2016,8,19,15,4.349785591
2016,8,19,17,4.358554078
2016,8,19,19,4.367322564
2016,8,19,21,4.371706807
2016,8,19,23,4.37609105
2016,8,20,1,4.380475293
2016,8,20,3,4.389243779
2016,8,20,5,4.393628022
2016,8,20,7,4.398012265
2016,8,20,9,4.402396508
2016,8,20,11,4.406780751
2016,8,20,13,4.406780751
2016,8,20,15,4.415549237
2016,8,20,17,4.41993348
2016,8,20,19,4.424317724
2016,8,20,21,4.43308621
2016,8,20,23,4.43308621
2016,8,21,1,4.437470453
2016,8,21,3,4.441854696
2016,8,21,5,4.446238939
2016,8,21,7,4.446238939
2016,8,21,9,4.446238939
2016,8,21,11,4.450623182
2016,8,21,13,4.450623182
2016,8,21,15,4.459391668
2016,8,21,17,4.459391668
2016,8,21,19,4.463775911
2016,8,21,21,4.468160154
2016,8,21,23,4.468160154
2016,8,22,1,4.472544397
2016,8,22,3,4.47692864
2016,8,22,5,4.481312883
2016,8,22,7,4.485697126
2016,8,22,9,4.485697126
2016,8,22,11,4.485697126
2016,8,22,13,4.494465612
2016,8,22,15,4.494465612
2016,8,22,17,4.498849856
2016,8,22,19,4.503234099
2016,8,22,21,4.503234099
2016,8,22,23,4.507618342
2016,8,23,1,4.507618342
2016,8,23,3,4.507618342
2016,8,23,5,4.512002585
2016,8,23,7,4.516386828
2016,8,23,9,4.516386828
2016,8,23,11,4.516386828
2016,8,23,13,4.520771071
2016,8,23,15,4.525155314
2016,8,23,17,4.529539557
2016,8,23,19,4.529539557
2016,8,23,21,4.5339238
2016,8,23,23,4.538308043
2016,8,24,1,4.542692286
2016,8,24,3,4.542692286
2016,8,24,5,4.547076529
2016,8,24,7,4.555845015
2016,8,24,9,4.555845015
2016,8,24,11,4.560229258
2016,8,24,13,4.568997744
2016,8,24,15,4.573381988
2016,8,24,17,4.577766231
2016,8,24,19,4.582150474
2016,8,24,21,4.586534717
2016,8,24,23,4.59091896
2016,8,25,1,4.59091896
2016,8,25,3,4.595303203
2016,8,25,5,4.599687446
2016,8,25,7,4.604071689
2016,8,25,9,4.604071689
2016,8,25,11,4.608455932
2016,8,25,13,4.608455932
2016,8,25,15,4.617224418
2016,8,25,17,4.625992904
2016,8,25,19,4.625992904
2016,8,25,21,4.625992904
2016,8,25,23,4.630377147
2016,8,26,1,4.630377147
2016,8,26,3,4.630377147
2016,8,26,5,4.63476139
2016,8,26,7,4.63476139
2016,8,26,9,4.639145633
2016,8,26,11,4.639145633
2016,8,26,13,4.639145633
2016,8,26,15,4.64791412
2016,8,26,17,4.656682606
2016,8,26,19,4.661066849
2016,8,26,21,4.669835335
2016,8,26,23,4.669835335
2016,8,27,1,4.674219578
2016,8,27,3,4.678603821
2016,8,27,5,4.682988064
2016,8,27,7,4.687372307
2016,8,27,9,4.687372307
2016,8,27,11,4.687372307
2016,8,27,13,4.696140793
2016,8,27,15,4.700525036
2016,8,27,17,4.709293522
2016,8,27,19,4.713677765
2016,8,27,21,4.722446252
2016,8,27,23,4.726830495
2016,8,28,1,4.731214738
2016,8,28,3,4.739983224
2016,8,28,5,4.74875171
2016,8,28,7,4.74875171
2016,8,28,9,4.74875171
2016,8,28,11,4.74875171
2016,8,28,13,4.74875171
2016,8,28,15,4.74875171
2016,8,28,17,4.757520196
2016,8,28,19,4.761904439
2016,8,28,21,4.766288682
2016,8,28,23,4.775057168
2016,8,29,1,4.779441411
2016,8,29,3,4.788209897
2016,8,29,5,4.792594141
2016,8,29,7,4.801362627
2016,8,29,9,4.810131113
2016,8,29,11,4.814515356
2016,8,29,13,4.827668085
2016,8,29,15,4.832052328
2016,8,29,17,4.840820814
2016,8,29,19,4.853973543
2016,8,29,21,4.858357786
2016,8,29,23,4.853973543
2016,8,30,1,4.836436571
2016,8,30,3,4.827668085
2016,8,30,5,4.823283842
2016,8,30,7,4.818899599
2016,8,30,9,4.823283842
2016,8,30,11,4.818899599
2016,8,30,13,4.818899599
2016,8,30,15,4.823283842
2016,8,30,17,4.832052328
2016,8,30,19,4.836436571
2016,8,30,21,4.840820814
2016,8,30,23,4.8495893
2016,8,31,1,4.858357786
2016,8,31,3,4.858357786
2016,8,31,5,4.858357786
2016,8,31,7,4.862742029
2016,8,31,9,4.867126273
2016,8,31,11,4.867126273
2016,8,31,13,4.862742029
2016,8,31,15,4.867126273
2016,8,31,17,4.871510516
2016,8,31,19,4.875894759
2016,8,31,21,4.880279002
2016,8,31,23,4.875894759
2016,9,1,1,4.884663245
2016,9,1,3,4.893431731
2016,9,1,5,4.893431731
2016,9,1,7,4.897815974
2016,9,1,9,4.897815974
2016,9,1,11,4.897815974
2016,9,1,13,4.902200217
2016,9,1,15,4.90658446
2016,9,1,17,4.910968703
2016,9,1,19,4.915352946
2016,9,1,21,4.915352946
2016,9,1,23,4.915352946
2016,9,2,1,4.919737189
2016,9,2,3,4.924121432
2016,9,2,5,4.928505675
2016,9,2,7,4.928505675
2016,9,2,9,4.928505675
2016,9,2,11,4.924121432
2016,9,2,13,4.924121432
2016,9,2,15,4.928505675
2016,9,2,17,4.928505675
2016,9,2,19,4.932889918
2016,9,2,21,4.937274161
2016,9,2,23,4.932889918
2016,9,3,1,4.937274161
2016,9,3,3,4.937274161
2016,9,3,5,4.937274161
2016,9,3,7,4.937274161
2016,9,3,9,4.932889918
2016,9,3,11,4.932889918
2016,9,3,13,4.932889918
2016,9,3,15,4.937274161
2016,9,3,17,4.937274161
2016,9,3,19,4.937274161
2016,9,3,21,4.941658405
2016,9,3,23,4.937274161
2016,9,4,1,4.941658405
2016,9,4,3,4.946042648
2016,9,4,5,4.950426891
2016,9,4,7,4.954811134
2016,9,4,9,4.954811134
2016,9,4,11,4.954811134
2016,9,4,13,4.954811134
2016,9,4,15,4.959195377
2016,9,4,17,4.959195377
2016,9,4,19,4.96357962
2016,9,4,21,4.96357962
2016,9,4,23,4.96357962
2016,9,5,1,4.967963863
2016,9,5,3,4.972348106
2016,9,5,5,4.972348106
2016,9,5,7,4.976732349
2016,9,5,9,4.981116592
2016,9,5,11,4.981116592
2016,9,5,13,4.989885078
2016,9,5,15,4.994269321
2016,9,5,17,4.998653564
2016,9,5,19,4.998653564
2016,9,5,21,4.998653564
2016,9,5,23,5.003037807
2016,9,6,1,5.003037807
2016,9,6,3,5.00742205
2016,9,6,5,5.00742205
2016,9,6,7,5.00742205
2016,9,6,9,5.011806294
2016,9,6,11,5.00742205
2016,9,6,13,5.00742205
2016,9,6,15,5.011806294
2016,9,6,17,5.016190537
2016,9,6,19,5.016190537
2016,9,6,21,5.016190537
2016,9,6,23,5.016190537
2016,9,7,1,5.016190537
2016,9,7,3,5.016190537
2016,9,7,5,5.02057478
2016,9,7,7,5.02057478
2016,9,7,9,5.016190537
2016,9,7,11,5.016190537
2016,9,7,13,5.016190537
2016,9,7,15,5.02057478
2016,9,7,17,5.024959023
2016,9,7,19,5.029343266
2016,9,7,21,5.029343266
2016,9,7,23,5.033727509
2016,9,8,1,5.038111752
2016,9,8,3,5.042495995
2016,9,8,5,5.046880238
2016,9,8,7,5.051264481
2016,9,8,9,5.055648724
2016,9,8,11,5.055648724
2016,9,8,13,5.055648724
2016,9,8,15,5.055648724
2016,9,8,17,5.060032967
2016,9,8,19,5.06441721
2016,9,8,21,5.06441721
2016,9,8,23,5.073185696
2016,9,9,1,5.068801453
2016,9,9,3,5.086338426
2016,9,9,5,5.095106912
2016,9,9,7,5.095106912
2016,9,9,9,5.086338426
2016,9,9,11,5.086338426
2016,9,9,13,5.090722669
2016,9,9,15,5.095106912
2016,9,9,17,5.090722669
2016,9,9,19,5.086338426
2016,9,9,21,5.073185696
2016,9,9,23,5.068801453
2016,9,10,1,5.060032967
2016,9,10,3,5.060032967
2016,9,10,5,5.060032967
2016,9,10,7,5.055648724
2016,9,10,9,5.055648724
2016,9,10,11,5.055648724
2016,9,10,13,5.060032967
2016,9,10,15,5.068801453
2016,9,10,17,5.077569939
2016,9,10,19,5.077569939
2016,9,10,21,5.081954182
2016,9,10,23,5.086338426
2016,9,11,1,5.090722669
2016,9,11,3,5.099491155
2016,9,11,5,5.103875398
2016,9,11,7,5.103875398
2016,9,11,9,5.103875398
2016,9,11,11,5.099491155
2016,9,11,13,5.099491155
2016,9,11,15,5.099491155
2016,9,11,17,5.099491155
2016,9,11,19,5.095106912
2016,9,11,21,5.090722669
2016,9,11,23,5.086338426
2016,9,12,1,5.086338426
2016,9,12,3,5.086338426
2016,9,12,5,5.086338426
2016,9,12,7,5.086338426
2016,9,12,9,5.081954182
2016,9,12,11,5.081954182
2016,9,12,13,5.081954182
2016,9,12,15,5.090722669
2016,9,12,17,5.095106912
2016,9,12,19,5.099491155
2016,9,12,21,5.099491155
2016,9,12,23,5.103875398
2016,9,13,1,5.108259641
2016,9,13,3,5.112643884
2016,9,13,5,5.117028127
2016,9,13,7,5.117028127
2016,9,13,9,5.112643884
2016,9,13,11,5.112643884
2016,9,13,13,5.112643884
2016,9,13,15,5.112643884
2016,9,13,17,5.108259641
2016,9,13,19,5.112643884
2016,9,13,21,5.108259641
2016,9,13,23,5.108259641
2016,9,14,1,5.108259641
2016,9,14,3,5.108259641
2016,9,14,5,5.112643884
2016,9,14,7,5.112643884
2016,9,14,9,5.112643884
2016,9,14,11,5.112643884
2016,9,14,13,5.112643884
2016,9,14,15,5.117028127
2016,9,14,17,5.12141237
2016,9,14,19,5.125796613
2016,9,14,21,5.125796613
2016,9,14,23,5.125796613
2016,9,15,1,5.130180856
2016,9,15,3,5.138949342
2016,9,15,5,5.138949342
2016,9,15,7,5.134565099
2016,9,15,9,5.134565099
2016,9,15,11,5.134565099
2016,9,15,13,5.134565099
2016,9,15,15,5.138949342
2016,9,15,17,5.138949342
2016,9,15,19,5.134565099
2016,9,15,21,5.138949342
2016,9,15,23,5.143333585
2016,9,16,1,5.143333585
2016,9,16,3,5.147717828
2016,9,16,5,5.152102071
2016,9,16,7,5.152102071
2016,9,16,9,5.152102071
2016,9,16,11,5.156486314
2016,9,16,13,5.156486314
2016,9,16,15,5.160870558
2016,9,16,17,5.165254801
2016,9,16,19,5.165254801
2016,9,16,21,5.165254801
2016,9,16,23,5.169639044
2016,9,17,1,5.174023287
2016,9,17,3,5.174023287
2016,9,17,5,5.174023287
2016,9,17,7,5.174023287
2016,9,17,9,5.169639044
2016,9,17,11,5.169639044
2016,9,17,13,5.169639044
2016,9,17,15,5.169639044
2016,9,17,17,5.169639044
2016,9,17,19,5.169639044
2016,9,17,21,5.165254801
2016,9,17,23,5.169639044
2016,9,18,1,5.160870558
2016,9,18,3,5.165254801
2016,9,18,5,5.169639044
2016,9,18,7,5.169639044
2016,9,18,9,5.165254801
2016,9,18,11,5.165254801
2016,9,18,13,5.165254801
2016,9,18,15,5.160870558
2016,9,18,17,5.165254801
2016,9,18,19,5.165254801
2016,9,18,21,5.165254801
2016,9,18,23,5.169639044
2016,9,19,1,5.165254801
2016,9,19,3,5.169639044
2016,9,19,5,5.174023287
2016,9,19,7,5.169639044
2016,9,19,9,5.165254801
2016,9,19,11,5.160870558
2016,9,19,13,5.160870558
2016,9,19,15,5.165254801
2016,9,19,17,5.169639044
2016,9,19,19,5.174023287
2016,9,19,21,5.174023287
2016,9,19,23,5.174023287
2016,9,20,1,5.17840753
2016,9,20,3,5.182791773
2016,9,20,5,5.17840753
2016,9,20,7,5.174023287
2016,9,20,9,5.169639044
2016,9,20,11,5.160870558
2016,9,20,13,5.156486314
2016,9,20,15,5.156486314
2016,9,20,17,5.156486314
2016,9,20,19,5.156486314
2016,9,20,21,5.156486314
2016,9,20,23,5.160870558
2016,9,21,1,5.160870558
2016,9,21,3,5.165254801
2016,9,21,5,5.169639044
2016,9,21,7,5.169639044
2016,9,21,9,5.169639044
2016,9,21,11,5.169639044
2016,9,21,13,5.169639044
2016,9,21,15,5.169639044
2016,9,21,17,5.169639044
2016,9,21,19,5.165254801
2016,9,21,21,5.169639044
2016,9,21,23,5.17840753
2016,9,22,1,5.17840753
2016,9,22,3,5.187176016
2016,9,22,5,5.187176016
2016,9,22,7,5.187176016
2016,9,22,9,5.195944502
2016,9,22,11,5.191560259
2016,9,22,13,5.195944502
2016,9,22,15,5.195944502
2016,9,22,17,5.195944502
2016,9,22,19,5.195944502
2016,9,22,21,5.195944502
2016,9,22,23,5.195944502
2016,9,23,1,5.191560259
2016,9,23,3,5.191560259
2016,9,23,5,5.187176016
2016,9,23,7,5.187176016
2016,9,23,9,5.187176016
2016,9,23,11,5.187176016
2016,9,23,13,5.182791773
2016,9,23,15,5.182791773
2016,9,23,17,5.182791773
2016,9,23,19,5.182791773
2016,9,23,21,5.17840753
2016,9,23,23,5.17840753
2016,9,24,1,5.17840753
2016,9,24,3,5.182791773
2016,9,24,5,5.182791773
2016,9,24,7,5.17840753
2016,9,24,9,5.17840753
2016,9,24,11,5.17840753
2016,9,24,13,5.182791773
2016,9,24,15,5.182791773
2016,9,24,17,5.187176016
2016,9,24,19,5.187176016
2016,9,24,21,5.191560259
2016,9,24,23,5.191560259
2016,9,25,1,5.195944502
2016,9,25,3,5.195944502
2016,9,25,5,5.195944502
2016,9,25,7,5.195944502
2016,9,25,9,5.191560259
2016,9,25,11,5.195944502
2016,9,25,13,5.191560259
2016,9,25,15,5.191560259
2016,9,25,17,5.195944502
2016,9,25,19,5.191560259
2016,9,25,21,5.187176016
2016,9,25,23,5.187176016
2016,9,26,1,5.187176016
2016,9,26,3,5.187176016
2016,9,26,5,5.191560259
2016,9,26,7,5.191560259
2016,9,26,9,5.195944502
2016,9,26,11,5.195944502
2016,9,26,13,5.195944502
2016,9,26,15,5.195944502
2016,9,26,17,5.195944502
2016,9,26,19,5.195944502
2016,9,26,21,5.195944502
2016,9,26,23,5.195944502
2016,9,27,1,5.200328745
2016,9,27,3,5.200328745
2016,9,27,5,5.200328745
2016,9,27,7,5.200328745
2016,9,27,9,5.200328745
2016,9,27,11,5.200328745
2016,9,27,13,5.200328745
2016,9,27,15,5.204712988
2016,9,27,17,5.200328745
2016,9,27,19,5.200328745
2016,9,27,21,5.195944502
2016,9,27,23,5.191560259
2016,9,28,1,5.191560259
2016,9,28,3,5.191560259
2016,9,28,5,5.191560259
2016,9,28,7,5.191560259
2016,9,28,9,5.191560259
2016,9,28,11,5.187176016
2016,9,28,13,5.191560259
2016,9,28,15,5.191560259
2016,9,28,17,5.195944502
2016,9,28,19,5.191560259
2016,9,28,21,5.187176016
2016,9,28,23,5.182791773
2016,9,29,1,5.17840753
2016,9,29,3,5.17840753
2016,9,29,5,5.17840753
2016,9,29,7,5.17840753
2016,9,29,9,5.17840753
2016,9,29,11,5.174023287
2016,9,29,13,5.17840753
2016,9,29,15,5.17840753
2016,9,29,17,5.182791773
2016,9,29,19,5.187176016
2016,9,29,21,5.182791773
2016,9,29,23,5.182791773
2016,9,30,1,5.187176016
2016,9,30,3,5.187176016
2016,9,30,5,5.187176016
2016,9,30,7,5.182791773
2016,9,30,9,5.182791773
2016,9,30,11,5.17840753
2016,9,30,13,5.17840753
2016,9,30,15,5.17840753
2016,9,30,17,5.182791773
2016,9,30,19,5.17840753
2016,9,30,21,5.17840753
2016,9,30,23,5.17840753
2016,10,1,1,5.174023287
2016,10,1,3,5.169639044
2016,10,1,5,5.169639044
2016,10,1,7,5.169639044
2016,10,1,9,5.169639044
2016,10,1,11,5.169639044
2016,10,1,13,5.169639044
2016,10,1,15,5.169639044
2016,10,1,17,5.169639044
2016,10,1,19,5.169639044
2016,10,1,21,5.165254801
2016,10,1,23,5.165254801
2016,10,2,1,5.165254801
